business_id,name,latitude,longitude,stars,review_count,is_open
3_o9lyZeZH6ykGqcIn7W5g,Pandora Concept Store at Kingsway Mall,53.563152,-113.506755,3.5,8,1
mGVZZXjH1SyLIuxpcNNIqw,Planet of the Vapes,53.4931286,-113.4982655,4.0,7,1
JWFpjvCc_nkNDVtMPx1ZGg,Bogo SB,34.4230427,-119.7032863,4.5,12,1
vDqnQGBfPUOUichR2KbDTg,Bizzy B Handyman & Painting Services,40.063397,-75.006397,2.5,7,0
8fTaOcdyJwJJtN7dbRNpiw,Video Library,40.0600047,-75.1907117,3.5,7,0
0EJ98tb5LDuFnR4lIPyCZw,Lube City,53.4693396,-113.4867594,2.0,10,1
zQKzntycRKXbDHSjrwkYkw,Poison Apple Tattoos,39.9695627,-75.1388013,4.0,5,0
UICfaV-IhtI5ub3Y8-32Rg,Excellent Automotive Service,29.976235,-90.1796806,4.5,9,1
A2Sa7mc1cNNrwxLJxCxphw,Green Valley Decorative Rock,32.2866641,-111.0175862,3.5,12,1
YhFd_8UtM_89Vb8GIMZgxQ,Sports Authority,38.6284029133,-90.3365302092,3.0,9,0
gzln_L7ch8z-Ob6autmumw,Trip's Diner,27.8399412788,-82.7854389294,4.0,223,1
MqbFME_FxFDQLvHKoxUNlg,Sport Haus Reno,39.5199047,-119.7851979,5.0,25,1
coZcoH4fhfEbVsH9vDPA-w,Apex Tax Advisors,39.9487138,-74.9706955,4.5,8,1
USyJiGIvZ8fHjRVaVTu1Zw,Tony Jr's,39.951157,-75.170714,3.0,71,0
SXpqt6frxtAy07C7EFb8bg,Build-A-Bear Workshop,38.6352083,-90.3484457,4.0,6,1
3Pjvw7oOjjfH_YuH2vMD5w,Zorba,28.0489954,-82.3928704,3.5,7,0
c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,39.732375,-75.130925,3.5,59,1
QinHmVkvcsHHEtFBJo9IhA,Finish Line,28.0672297,-82.5761747,3.0,6,1
J7Oo9rhwX7O3ak54pu_Mhg,Captain D's,36.16937,-86.67255,3.5,14,1
JbFsyY7pi85oaY4DoAgwCA,Cat Doctors,34.4227146,-119.7092718,4.5,29,1
7sdXYWXJMN3rXMSV8jjXRA,The Eye Institute Of West Florida,27.9159005572,-82.8011208663,2.0,19,1
2KU2Z6Cn7RLf5H_IWhO4lw,Clayton's Hunting & Fishing,40.1880857,-75.134152,4.0,77,1
HxWNz7RCoQMB5j3A_y5ieg,MyEyeDr,40.2406921,-75.3039462,3.0,5,1
OkguWi_yMeeEYUVXXyaHOg,Quality Ornamental Iron,32.1922127,-110.9923904,4.5,14,1
wo8oa5uJ0QOZKOvquBgTMA,Carney Plumbing Heating & Cooling,40.2824349,-75.2627404,2.0,46,1
YKdlu7svUINmXIoVsDJiFA,Epicurean Restaurant & Bar,40.1298035688,-75.5433654785,3.0,19,0
LfYUOclwLs_SPrNAdKMjsw,Ralston Massage Center,39.5049219,-119.8032831,4.5,39,1
6aI4OUjSbOiBI_8MNgz5pw,Hair Cuttery,39.8492053545,-75.057644248,3.0,15,1
sjGSoIbuclgj9fQ1heU7fw,AAMCO Transmissions & Total Car Care,27.9372392,-82.3052717,3.0,11,1
N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,39.5289273,-119.8280683,4.0,181,0
P6z5G3y-B-BMzUaI3Hfrog,Supercuts,38.670374,-90.439111,3.5,7,1
Yc51BiqWFv9M1J2GIkEftQ,Alliance mental health specialists - Reno,39.4759911,-119.8055224,1.5,6,1
yn2IbzlZZjew0gCtHME2Kg,Natural Nails Salon,39.772774,-75.714148,3.5,13,1
hUPqPbb1MJrTf7lNi6SmgA,Flowers By Design,36.1126682,-86.7678074,1.5,10,1
i5gYq_x-Xdf83HmwFX1k4g,Antiques To Aardvarks,27.9907289,-82.690417,4.0,8,0
ZevnNFPElCb3jHbg7ca4Ow,"James R Rappaport,  MD",39.4762174,-119.8016216,4.0,6,1
wDE1AfRVCKUL11hKehQEfQ,Cafe with Soul,40.3320849,-75.1305488,3.5,26,1
yKPxYTqS9F1AlzkWndp3Sg,CARSTAR of Overland,38.7066655791,-90.3624777496,3.5,7,1
IEJXnnnF3wWVYTNi6k_JKA,Gizmo Pros,28.1794945,-82.3197035,4.5,13,1
u8ZsK3py4y9xEOk-vox2ZA,Iheoma Esochi J DDS,39.925352,-75.15078,3.5,7,1
b4Lf8uNNixFdjAHGeBNXVA,Ocean Nails,39.8381674923,-86.38361877,3.0,18,1
weT7cLIyVWvSJMRqZMpvYw,Powerhouse Gym Hamilton,40.184539,-74.706738,3.0,13,0
kB_937pEPUD5iwVY12SCbg,Shanghai 360,53.543873791,-113.4928506434,2.5,6,0
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,39.7322517,-75.2240679,4.0,232,1
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,40.0128847,-75.1901845,4.5,31,1
8s1uT8dyBEUwTNeHoZntMg,El Rey,36.1629191,-86.7761598,3.0,89,0
idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,27.87184,-82.760131,2.5,18,1
St0MOWhOcfipWifVUDEQbA,Pet Care Clinic,43.6190637,-116.3793361,4.0,19,1
JiLtXS9q-vnKggrPNAnVEQ,5 Points Cases and Kegs,40.2496414,-75.2423001,4.5,8,1
LC-qVqvkMRmK_ed-SImCXQ,Salvatore's Trattoria & Pizzeria,40.0972098875,-75.3668700904,3.5,38,1
zg9szTOwPaKIaL4A-qaDrA,Piercing Pagoda,40.088312,-75.392949,2.0,5,1
r7Jk4-jXpBs0AfMVSJ9tAA,Stone Interiors - New Orleans,29.981394,-90.2722838,2.0,5,1
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,39.7974826702,-86.1530939541,4.0,178,1
DMmdMkh7sIhUHgVawGxY6g,Farm Boy Fresh,40.0442832,-75.5241836,4.0,11,1
7Jer4ZUmq_DlUtu8QJtPuQ,ACME Markets,39.9855035,-75.3980436,2.5,17,1
jS9BruaKtDv556mbwl3Onw,La Belle Nail Spa,35.98175,-86.5586446,2.5,27,1
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,27.7701014,-82.6364594,4.0,264,1
7mBsC_jYauYOCZCLecZHIg,Four Seasons Golf Center,40.3445821,-75.1579355,2.5,7,1
Xeqjpaa4FDt2gGSXdFUixQ,Purple Lotus Massage Therapy,53.6174965,-113.6453961,4.5,14,0
ZrkdPWQicriMCcDVDX0dCA,Retro Fitness,40.091209,-74.968006,3.5,15,1
jULv8yx-pqzuVDVJLV438w,Truly Nolen Pest & Termite Control,32.2357505811,-110.9152491435,4.5,30,1
QEF6usO04AtvrazPhLX_sw,Chinese Express,38.7353075,-90.301102,4.0,15,1
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,39.940221217,-75.1557966694,4.5,49,1
E1GZn56ZwLmasrTxvo08GA,Salon Elle,29.9146535,-90.0632725,5.0,7,1
Hn5wSB6hKqKs-_fzAIocJA,Cork Wine Bar,38.7384161,-90.3028985,4.0,45,0
VqacCoDaQylgZcyRiyvvRg,Quesa-D-Ya's,38.485721,-90.3581591,3.5,7,0
qjbnku0rUULzjeaHtH9GCw,Moorestown Chiropractic and Wellness,39.9764804,-74.9190961,5.0,9,1
evZKyAZ4UePe8RLPzBDcbg,Suds and Swagger,39.9415109,-75.1525395,4.5,12,0
rX4pmubWdgrKEG794iwbWA,Northwest Allied Physicians,32.3098481,-110.9079133,2.0,8,1
opiv3hcNNsRDiLXsUbNw-A,Old Country Buffet,39.914661,-75.333685,3.0,5,0
NQn_dGaMlvbQGwgAA6t85w,The Glen At Shawmont Station,40.0446405,-75.2467667,4.0,9,1
b9AWdZKry6pAHcMyErr2dw,Twice As Nice,40.00558,-75.2602795,3.0,17,1
ehUE-FW5ddQW8phkyDyWEQ,Karma Records,39.912266,-86.221324,3.0,5,1
vROChamOxcbYNfaBXs-TjA,Franklin Window and Door,39.9767889,-86.1275496,4.0,5,1
wl69QZhv9GvYycW97DW05g,GrowHealthy - Brandon,27.9370999875,-82.2624700516,3.5,32,1
7mOTgpIGoZ-6cF6hHhMvZw,Fred Meyer,43.6027565002,-116.2439041138,4.0,8,1
rT9Eg9GdrvBcxuG9TH_RQA,MEC South Edmonton Common,53.4457339239,-113.4873230879,4.5,7,1
w8C_pRQvdIXQ5VRWlW2M3w,The Human Bean,39.4921888,-119.7886223687,4.5,37,1
niEm9LkcLOrvsDzjXD6WpQ,New Orleans Hamburger & Seafood Co.,29.8768457,-90.0482728,3.5,113,1
hw923zJjFiIIdmjqu9VWkA,Auburn Hill Apartments,39.7777515292,-86.2616817108,2.0,7,1
pCmaISSyKum22MOtPOxL-w,Philadelphia Phillies,39.9057900395,-75.1663008124,4.5,94,1
EbrK0e_Mv-B4bM_xL1BgkQ,Style America,53.5235519,-113.6157074,1.0,7,1
3MlRzdQOWtqoIPOJCD4Yig,Superior Transmissions,27.9992077,-82.4304516,3.5,5,1
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,39.971145,-75.15902,3.5,11,1
V4THIJk9uhoxL7f06fK5VA,Roundabout Catering,39.528286,-119.734864,5.0,38,1
ifofBiQeb6DI0-u0KEQybg,HAPPYJAXX,29.945239,-90.069555,4.0,24,1
RXvxF6uZLUNiblUgV0DYGw,Citipointe Church,36.0266418457,-86.7101076087,4.0,6,1
RaudZPPMftkimn3jgw5D2g,Bank of America Financial Center,36.301861349,-86.631506292,1.5,8,1
mGpLYGly9TmJsWiELfHXYg,Raz'z Restaurant,35.986072,-86.549655,3.5,44,0
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,36.040788,-86.7402801,3.0,142,1
iapJoe3OzxeZqOGUJxnG3w,Fresh Healthy Cafe,53.5568884242,-113.2741134955,3.5,8,1
HLzoOLTC48DPyG2gGD3g8w,Pristine Dry Cleaner,40.2668877,-74.8056572,4.0,5,1
dxNmbVCP-HGrDkPi4lqKDw,Cherry Hill Motors-Mercedes-Benz Leasing,39.9190822,-75.0314522,2.0,7,1
o9o6Doucymlma6aU7e22DA,Levittown Lanes,40.1750656571,-74.8307601694,2.0,15,1
lo2VbA7Lwzu3i23pQpmzlw,Starbucks,39.78403,-75.05207,3.0,15,1
WMI3BjDby0U-IF6NnN0SXA,Cherry Hill Pizza,39.9100678,-74.9958273,3.0,27,1
TteUG63xhW8ORWNzQ1i_1w,Gap,34.419317,-119.699999,2.0,10,1
0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,28.3052669,-82.7011217,4.5,80,1
u-QBVccU0cRK1pehKL4n0g,Odessa Family Restaurant,28.0920633,-82.5785573,2.5,17,0
902y4z16-TKyS9UcThCGYA,MRCKA's Dojo Pizza,38.584834,-90.266358,4.0,10,0
jRyuScTMHEyPmlghZv8mnA,Nashville West Shopping Center,36.1382175,-86.8875329,4.5,16,1
1WrtDs4KZPkOpYxchAwsuw,O'Reilly Auto Parts,36.1502841,-86.8608501,4.5,6,1
dcHPZZ6lgqm_VAcQjOUoMg,Mr.Smoke,28.050101,-82.5035516,2.5,5,1
a8eIw8vCk-kIe__G6NUfaA,China Wok,28.0571712,-82.6237785,3.5,17,0
DZxerONFBdoY0zFYeeOc0Q,St. Louis Kaplan Feldman Holocaust Museum,38.6851071813,-90.4069123754,5.0,12,1
Wz5Ky7sW5jyCkouCCsdP_w,Out of the Closet - St. Petersburg,27.7444017,-82.6798601,4.0,21,1
ITnfS2v029e56jZcJbr7aQ,Beauty Depot,27.7472732,-82.6802401,3.5,8,1
ctDyeSkk2VMEbRogxAtYFw,Pennsylvania Oral Surgery & Dental Implant Centers,39.9565069284,-75.1623848453,3.5,9,1
WhcwzJgwkgbmDpRWB0FsMA,Artistic Eyewear,39.9611755,-75.605589,5.0,5,1
iq0qAJ2Oc3myUTTMLseTXA,Lorenzo & Sons Pizza,39.9604595,-75.6049474,3.5,71,1
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,28.0114224507,-82.7109746614,4.5,307,1
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,28.055282,-82.506247,3.0,285,1
LV61BcSaXlWsFR7_BJHJ9g,Super 8 Nashville Airport,36.1451283,-86.66477,3.5,12,1
aJpDjaMVhWZRLdwZtqQjEg,T.H.I.S. Place,53.5460723,-113.5012494,4.5,24,0
rNcsE2O5FwQMNdabogX7Mg,O'Reilly Auto Parts,36.0693696,-86.7196702,5.0,6,1
5PDNXMquh1C9E089G1RY2g,Ob's Pizza Pub & Eatery,39.797385,-85.9921824,3.5,10,1
x483GUYbdSgjaX9Xi3nOUA,Mirna's,40.0964196,-75.1260276,3.5,26,0
tThP9jkCZHTrFvwEhGeKzw,Divine Creations Unisex Salon,39.9516457,-75.2263698,4.5,5,1
UJE-f8gVEB2za5QPZd_wVw,Pizza Hut,30.0226540534,-90.2691832749,2.0,16,1
3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,36.4922337558,-86.875317026,2.0,10,1
Y3ZCO17N1_T_Ms1JmswwzA,Taqueria Pico De Gallo,32.1920174772,-110.968540052,4.0,397,1
2STdNUM3QLhnPfZF5X9eBw,Downtown Cleaners,36.1641199,-86.7788099,2.5,7,0
AjEg3RzLzQwv4xPPzTc6wQ,Burger King,30.0010945472,-90.1325079767,1.5,23,1
PaOJy2n3oRBpIigV6TMxlg,Old Country Buffet,40.1880129,-74.8662818,2.5,27,0
0fvCfMxK4GXVOG2QK-esCA,Coin Laundry,29.9809468,-90.0942656,4.0,14,1
X_BAJL4zKaWpU_rreXLcVA,Closets by Design - South East Pennsylvania,40.0362978056,-75.5544781212,4.5,6,1
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,39.9512903,-75.1992768,4.0,81,1
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,28.1440679511,-82.3539949058,3.5,70,1
Cr-uaPrfvG7tvqzLGAGErA,Kyoto Japanese Cuisine,53.5231333193,-113.5113531433,3.5,58,1
cDDxC4MS5YrRKTBr7j6iAg,Ascension Saint Thomas Urgent Care - Nashville - Inglewood,36.2046621,-86.7373599,2.0,14,1
DM48fucxfXKf--e3ZqHq0Q,"Tires, Etc",39.9268764,-75.3055492,2.0,80,1
hOnVPQXS9ZJU9njHY9aZwQ,Tesla Service Center,39.9068,-86.07141,4.5,7,1
ws-gbVjt56zCQC-CR5pjTQ,Dunkin',27.7139046,-82.3764519,2.5,29,1
Cgt1HwatFE0sscdH6SlijA,Ellerslie Gift & Garden,53.4263451659,-113.4950146099,4.0,8,1
tDFlxSHAU1OkFjSXeVb9fg,All About Vacuums,40.2789491,-75.1268805,5.0,5,1
zxpJ4Frr8Zoru-YaNzOxzw,China Spring,36.0441354,-86.9579331,3.5,33,1
j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,28.0146920537,-82.6140054742,3.0,37,1
gkh6xzmRJvEjVV63LffsRQ,Valentine Plumbing,32.2479302,-110.9208593,4.5,8,1
s5tg9sBfO3FhJyvivXe15A,Bank of Tucson,32.3232104,-110.9742745,2.5,7,0
gv9IWG3dejsacl6xPG-yyg,Little Caesars,35.9331871,-86.8246085,2.0,14,1
bk3u2UQoo516mPz9e1_vqw,CAVA,39.9870475,-75.4059742,5.0,5,1
RCguFZat10TcbDMeeeM3IQ,El Pollo Loco,39.4555489488,-119.7781964498,3.0,73,1
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,38.6017712,-90.4475467,4.0,268,1
KNENdro7IkpUSzNH6LthpA,Tatums Bait & Tackle,27.7456212973,-82.6796751114,3.5,6,1
zzHtFjfM7NvuVM1HTsCLGA,Nom Nom Japanese Kitchen,40.0420645,-75.4858339,4.5,35,0
AobR6FbXcVzagwthMfdIzQ,Hollywood Tans,39.7386711,-75.0019867,2.5,5,1
4-WY7Omp6ibxkdKk3abQ3A,Community Hospital South,39.637759,-86.132597,2.5,32,1
TOQWqz5Cmd9H_va3HqYlIw,Gateway Moving & Storage,38.6806214,-90.4716907,1.5,16,1
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,39.9378287,-75.1482632,4.5,85,1
3raJa_XvtP3biGDw1gFJ5Q,Suzie Q's Diner,27.8555338,-82.7877341,4.0,26,0
qluIWCzDpeZfddykm_2gYg,North American Motor Inns,40.0031369,-75.2213329,1.0,25,1
WMgB7_odx8hk3BFQAIZ5hQ,Thai Phooket Smyrna,35.9317024,-86.5338211,4.0,76,1
1DS3z3E0c4rX61vAxrXJuQ,Efi Services,29.9609441,-90.1965195,4.0,5,1
eDPIWwZZWLc88nNE5vAwig,49th Street Tires Clearwater,27.8834884,-82.7007782,5.0,5,1
N4Yhp3p8lOoJdi-2E8yTsg,Almost Home Animal Shelter,39.9780547,-75.0226893,1.5,7,1
dEjlpLUtjv4ax2HtRKT8ng,Strike & Spare Family Fun Center,36.0527812,-86.7154941,2.5,11,1
HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,27.7969526,-82.7278308,4.5,91,1
WSVFcew59zWFZryWUVQACA,Drainmen Plumbing,40.2464458,-75.6505616,4.0,16,1
XsjesLpDVSToQIxSeON70A,Pizza Hut,39.6132777,-119.8478089,2.0,48,1
E-iR_Q_r2Kz96daIZtEukQ,Hilton Garden Inn St Pete Beach,27.7326910656,-82.7468123435,4.5,11,1
f5ceNvlWY1_titg1fCO7Ow,Stangherlin Chiropractic Clinic,28.0303515,-82.3938975,5.0,6,1
5F7ZVghsgRunOIY3qP8dxQ,Diva nails,39.485423,-119.788506,3.5,138,1
_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,28.1316091,-82.3691327,4.5,40,1
qqgF0IFbi5N7OzRz4ZP41A,Morellis Cleaners,39.957392,-86.127763,4.0,7,1
26UqMBVhJ4k_uRMoC24owQ,CarHeroes,27.9809816,-82.2996991,3.0,11,1
lhsQkb5nhf-Kd5OvgB9MNg,Sachiko Sushi,32.1336786,-110.9234427,3.5,191,1
kwYgD9_djl15bZPox5sFYQ,Stanley Jewelers,30.0127115,-90.1539606,4.5,8,1
G0jHNZzhiHWCYZmZWCg-6w,Downtown Diner,38.7013636,-90.1472908,4.0,8,1
ndCZlGdo253p7DBBCY5fCw,Costco Car Wash,43.5847167186,-116.2768636477,3.0,7,1
g0PEJmWZDOlMkDIL5fGFig,Women's Care Florida,28.0386621,-82.7063746,2.5,7,1
FZFPZehgAPVHart6C9U3Og,legacy tattoo,32.2885001,-110.9741348,4.0,6,1
qbzS1MqOk6x2aPYzxxEqRg,SBG Idaho,43.617806,-116.21599,4.5,7,1
ilVGsC87BfopszGWw2qdXg,Spice Kitchen,40.1462266587,-75.3931311565,3.0,49,0
__yJPcT-C68DuQ4dHdsrmg,Dentistry on 1st,32.2941295058,-110.9616443264,2.5,20,1
x-HQh-lEouO2Dpn5_noaaw,Yogasoul,36.1339460315,-86.7803091556,4.5,10,1
_YgRJ_nOCKEQi7e3K-soXQ,The Good Life Smoke Shop,27.9451157,-82.4978944,4.0,11,1
iJcl9s4kfJfyvUkgbtVlzw,First State Women's Care,39.692059,-75.669905,1.5,5,1
4pulWN3dexQJ6BkEkFbwpw,Grand Shores West Resort,27.8219254,-82.8274979,2.5,12,1
6C1ZZxkjaEdRBQpIPjWcbg,Super Heat and Air,27.9513288,-82.5032345,3.5,9,1
u7G1ai5CZlRG-U8ZQ8yoEA,Harleysville Beverage,40.2717114474,-75.3785805544,3.0,7,1
EQjJzvWs72ZPzhLQC9SiPA,Rosen & Dworkin,39.8886852,-74.9233205,4.5,25,1
plobBsTtVUODb353xxFT_g,Sushi Rose,39.5347847599,-119.8694408537,3.5,634,1
F_KRsGlJJSS7_N2xOErJDw,Jones West Ford,39.4895815,-119.7881994,1.5,254,0
LTTRaIO-p4zjvXtw9zm1Wg,Mi Caribe,38.638548,-90.2366249,4.0,96,0
hst6dLda-vrxZKBwA5ZGpg,Full Ride Cycling,36.1270778,-86.7863447,5.0,11,1
vXpMmtc6-m3YiUe6ze44pw,Marshalls,38.6040334324,-90.3291300706,3.5,11,1
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,38.642407,-90.2632879,4.0,328,1
rD5cJ74ZX4UiBo1geRljPw,Spot House Restaurant and Bar,38.8143567036,-90.3451039549,4.5,53,1
Zm8mlFu3n7xvcGuxDYZomw,Home2 Suites by Hilton Ridley Park Philadelphia Airport South,39.8698840234,-75.3193918138,4.0,6,1
sCkN50fE_Pe9gwSnwVwiJA,The UPS Store,34.4225598724,-119.7051371553,3.5,37,1
DNP2S_Vx5Npk-M0MVHiJpg,ALDI,39.9400102014,-86.2389958316,5.0,11,1
xg3OfgwSF0bzFaQDPekj6Q,Great Anerican,36.160954,-86.6901331,1.5,10,1
368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,39.6933973,-86.0761149,4.5,163,1
O2fe1BV4DCUxDvDJXQa2GQ,Antique Limousine of Indianapolis,39.8494377,-86.2666463,5.0,8,1
-sSGKR1V1oBm7BJicIXozg,Barra Rossa Ristorante & Wine Bar - Downington,40.0060495,-75.7049884,3.0,100,0
SLWuzdFqnoaGgd6iLBrjLw,Tony's Auto Glass,32.1628474,-110.9749498,4.5,20,1
sM87il-TCWiluWs2StLHMw,The Sunny Plumber,32.1701178,-110.9476831,3.5,27,1
Y_XyeCu8AkZyhcF0q5n8Dg,Pitas Republic,27.7931488,-82.3354053,5.0,5,1
5PGDAgAPbIF-zB0QmasiHA,Old House In Hog Hollow,38.6781049,-90.524234,4.5,6,0
d7qakwHU-hsjUgf2VypdHA,Bhann Thai,38.761428,-90.454992,3.0,47,0
gi90NMmRhzl8vzM83UNOVA,Subway,28.15011,-82.3539970377,3.0,14,1
R9s24ycU-nbsBuMXSrlIvg,Georgette's Boutique &Shoe Salon,27.9433926,-82.5061947,3.5,19,0
TO1twT7_FLMbNeDm3KNNRw,F & M Delicatessen,39.930791,-74.9770416,3.5,67,1
Bw0cpnfI-Y9QmjWzqS-oFg,Izumi,39.929738,-75.1633963,4.0,219,0
PSQtC0APnAKq_El5MDaORQ,Sparks Florist,39.530575,-119.7618561,5.0,6,1
wh9WMoi0ukhQy-kvjpC4uQ,Apex Inspections,39.9350642,-75.1516194,4.5,23,1
PhG-1jmDaWxPMAQzjXg_Sw,Nancys Cleaning Services Of Santa Barbara,34.4212546,-119.7012007,3.5,34,1
qZIiURCjON7QcTzNtG9JpQ,Subway,36.1316071,-86.8581153,1.5,8,0
t9npAFkpQelllEo27aRt1Q,Urological Associates of Southern Arizona PC,32.3238345,-111.0150705,2.0,6,1
1w1H1kYUN60zpfdP-0qmGQ,Machismo Burrito Bar,40.0626011,-75.2372078,3.0,30,0
FQtnx_NwEZBPPMlOeVjXzw,Lennys Subs,35.9541435,-86.8193952,3.5,6,0
4fXSqfv3O8_j45f8PKg_CA,Magnuson Hotel,36.209203,-86.777134,1.5,5,0
lYxKXvDZGX9a3RwGuu0tPA,NY Bagel Cafe & Deli,39.9245288,-75.3392149,3.0,6,0
1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's,39.908954,-86.065503,3.0,7,1
PJeoajci4MBVuyAOQet57g,Dover Kam Kitchen,53.5850722,-113.5290706,3.0,9,1
-97632CUoOkJ8x4AlkPJxQ,Abner's Pizza & Grill,39.8751524,-75.3436091,1.5,5,0
ZR7jsiG-jZHSIgegdKN-qA,Lincare,27.9490661,-82.7282821,1.0,5,1
7P-TwCDkZt7FF_CBjdfmAg,Ibritz Flower Decoratif,28.2584998,-82.7129554643,5.0,14,1
3uw1vR4E5TCrxEmDW12_Mw,The Balance Within,40.1521755,-75.134587,4.5,6,0
z3UEvVME6vlYifAv0Bt5aA,Silver Bear Swim School,39.4538051,-119.755246,4.5,51,1
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,28.0322261,-82.4189253,4.5,345,1
spLzjntw2Kp6vj8_gjEYfw,Meineke Car Care Center,27.8838996,-82.7301483,4.0,14,0
Aw7UWNqfQYZmVlcBJhu2Xw,Lexus of Clearwater,28.0225537218,-82.7370192961,4.0,136,1
MkvSTv2Y-M_TihbmW6_Mog,Principal Rental Homes,32.3289057722,-110.9758518264,1.5,7,1
JMTMEHc_x9iS-svSnPbX3w,Supercuts,39.835269,-75.797891,2.5,9,1
AiSun1o4_QpHYvJIslG7og,Hive Fit Co,53.5497091,-113.5199919,4.5,14,1
WaRZsQEcEHwRk0T2dJ-cuA,La Casita,29.9458122,-90.0712732,4.0,202,0
AmFC9asuB3rdmycYNKNn9A,Salon Siren,40.206417,-75.2986468,4.5,8,1
VbihlhPMK-KpyM_BDG61Uw,Marshalls,29.977191,-90.095667,3.5,8,1
pHVwNKCJKnKJ2gHRwYli1Q,Volare Helicopters,32.136253686,-111.1698268333,5.0,8,1
1RVzvMS3Xjdfe-eUznJQdw,Excel Movers,32.2107257,-110.8850949,4.0,22,1
ZXtBq-op5ee5eD_jozcwSA,Pyramid Vape Supply,39.5844178,-119.741491,4.0,5,0
wMZq2IjqsO0y1DD79tub9A,Bennett's Photo,30.0088885,-90.1602335,4.0,28,1
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,40.2280271,-74.9401945,4.0,359,1
7UxNDF6ZpabC3O0-Qbg3Xw,Yama Japanese Restaurant,39.981839,-74.7987789,3.0,52,0
5cDYVPsbDSoBwdIS6UK-Fg,Hair Force Barber Shop,28.0254862,-82.4943607,4.0,5,1
I7Wem5soprhYJhM2BhZNEQ,Lily of the Valley Cupcakery,40.105749,-75.164857,4.5,8,0
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,40.293684,-74.871315,4.0,144,1
eaVcAlPmz-3C2ICy4zqbfw,Sport Clips Haircuts of Del Monte Plaza,39.46996,-119.78784,3.5,42,1
zWNB3qHG93USgj1BRy4L3Q,Zen Skin Nola,29.9213153,-90.1181808,5.0,5,1
qjx9uLicC6Gcd2KWpxrDYg,Maple Ave Auto Sales,40.2020726,-75.1249615,2.0,5,1
7qaewBVVl0lOfZPTvtR53w,Star Nails,34.440612,-119.8262779,4.0,134,1
OScd9IP5nI7Cv9HDkrXDDA,Abbruzzi & Giunta's Italian Market,39.9702646,-74.8841016,4.5,44,1
rHYkTWW9JnbqMYKrTzGFPg,Major Tire & Hitch,43.628362,-116.2493061,5.0,11,1
J-jTtdjLEEIHZW7X6NVzMQ,Hot Diggity Dog,39.769398,-75.121927,5.0,5,1
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,27.7745220251,-82.6327141048,3.5,295,1
HdWXWU6CZueBZsf1oKNBcQ,The Adult Store,34.4158720755,-119.6945152398,4.0,32,1
Hs28Z-U0P9ouwSurPUEXYQ,Happy Pets Inn,27.938219,-82.1420053,5.0,10,1
KNs8ygVcWhggvwVej9_anQ,Buckley's Auto Care,39.7156704,-75.6037589,4.0,15,1
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,39.5380547,-119.734624,2.5,35,1
vYk_ZieerrxyPpaOn1WG7w,Crunch Fitness - Bloomingdale,27.895384,-82.246897,2.5,46,1
Ks9obHLqnNv6Z124L1nQmw,ThirtyTwo Dental,53.5395439,-113.5024187,4.5,6,1
Q21nd52A3wOMlu7b28ZISQ,Mandalay Asian Cuisine,38.6000016051,-90.4468670117,3.0,16,1
0ox9FeKEPSvotx7BhKVxxw,Bella Dermatology,39.5285761,-119.8843545,3.5,5,1
temwBYz_1W4ug3KKosu-cw,Famous Footwear,32.2209854126,-110.8586273193,3.5,6,1
yBebHQPEvz8OtYKUO45QCw,Eden Korean Restaurant,39.9110535,-74.9915109,4.5,32,0
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,39.8239812,-86.247598,3.5,36,1
